id,order_id,product_id,quantity,order_date,net_price
6848,2271,6,3,4/11/2025,19.5
6849,2271,3,3,4/11/2025,40.5
6850,2272,1,3,11/7/2024,36
6851,2272,3,1,11/7/2024,13.5
6852,2272,5,1,11/7/2024,7
6853,2273,10,1,2/2/2025,9
6854,2274,8,1,12/4/2024,11.5
6855,2274,2,2,12/4/2024,28
6856,2275,8,1,2/9/2025,11.5
6857,2275,2,3,2/9/2025,42
6858,2276,5,2,4/23/2025,14
6859,2276,4,1,4/23/2025,15
6860,2276,7,2,4/23/2025,17
6861,2276,1,3,4/23/2025,36
6862,2277,8,1,6/12/2025,11.5
6863,2277,4,2,6/12/2025,30
6864,2277,9,1,6/12/2025,13
6865,2278,9,3,3/25/2025,39
6866,2278,4,3,3/25/2025,45
6867,2278,1,3,3/25/2025,36
6868,2279,4,3,3/22/2025,45
6869,2279,9,1,3/22/2025,13
6870,2280,5,2,11/26/2024,14
6871,2281,6,1,4/24/2025,6.5
6872,2281,7,1,4/24/2025,8.5
6873,2281,4,3,4/24/2025,45
6874,2282,6,2,1/20/2025,13
6875,2282,9,3,1/20/2025,39
6876,2283,9,3,5/10/2025,39
6877,2284,9,1,1/6/2025,13
6878,2284,5,3,1/6/2025,21
6879,2284,7,2,1/6/2025,17
6880,2284,2,3,1/6/2025,42
6881,2285,2,2,12/22/2024,28
6882,2285,5,1,12/22/2024,7
6883,2285,6,3,12/22/2024,19.5
6884,2286,8,3,11/19/2024,34.5
6885,2286,5,1,11/19/2024,7
6886,2286,3,2,11/19/2024,27
6887,2286,4,3,11/19/2024,45
6888,2286,6,3,11/19/2024,19.5
6889,2287,10,3,1/7/2025,27
6890,2287,7,3,1/7/2025,25.5
6891,2287,4,2,1/7/2025,30
6892,2287,2,2,1/7/2025,28
6893,2287,6,2,1/7/2025,13
6894,2288,4,2,1/24/2025,30
6895,2289,3,1,3/26/2025,13.5
6896,2289,7,1,3/26/2025,8.5
6897,2289,4,1,3/26/2025,15
6898,2289,2,1,3/26/2025,14
6899,2289,8,1,3/26/2025,11.5
6900,2290,7,1,11/8/2024,8.5
6901,2291,6,3,12/21/2024,19.5
6902,2291,4,1,12/21/2024,15
6903,2292,10,3,6/12/2025,27
6904,2292,1,1,6/12/2025,12
6905,2292,7,2,6/12/2025,17
6906,2292,4,2,6/12/2025,30
6907,2292,8,3,6/12/2025,34.5
6908,2293,8,2,12/5/2024,23
6909,2294,10,3,11/14/2024,27
6910,2294,2,3,11/14/2024,42
6911,2295,7,2,1/16/2025,17
6912,2295,10,1,1/16/2025,9
6913,2295,9,2,1/16/2025,26
6914,2295,1,1,1/16/2025,12
6915,2296,6,2,3/14/2025,13
6916,2296,1,1,3/14/2025,12
6917,2296,7,2,3/14/2025,17
6918,2296,4,2,3/14/2025,30
6919,2296,5,2,3/14/2025,14
6920,2297,5,3,11/4/2024,21
6921,2297,7,1,11/4/2024,8.5
6922,2297,4,2,11/4/2024,30
6923,2298,6,2,6/2/2025,13
6924,2299,3,2,12/18/2024,27
6925,2299,6,3,12/18/2024,19.5
6926,2299,4,2,12/18/2024,30
6927,2300,8,3,5/19/2025,34.5
6928,2300,5,2,5/19/2025,14
6929,2300,9,3,5/19/2025,39
6930,2300,4,1,5/19/2025,15
6931,2301,9,3,5/11/2025,39
6932,2302,7,2,5/4/2025,17
6933,2302,8,3,5/4/2025,34.5
6934,2302,10,3,5/4/2025,27
6935,2302,5,1,5/4/2025,7
6936,2302,9,2,5/4/2025,26
6937,2303,10,1,3/3/2025,9
6938,2303,4,3,3/3/2025,45
6939,2304,6,2,4/2/2025,13
6940,2304,8,3,4/2/2025,34.5
6941,2305,1,3,5/31/2025,36
6942,2305,4,2,5/31/2025,30
6943,2305,5,3,5/31/2025,21
6944,2305,6,1,5/31/2025,6.5
6945,2306,4,1,10/25/2024,15
6946,2306,10,3,10/25/2024,27
6947,2307,4,1,1/17/2025,15
6948,2307,2,1,1/17/2025,14
6949,2307,3,2,1/17/2025,27
6950,2308,3,3,3/19/2025,40.5
6951,2308,9,2,3/19/2025,26
6952,2308,10,1,3/19/2025,9
6953,2308,6,3,3/19/2025,19.5
6954,2309,7,3,11/7/2024,25.5
6955,2309,4,3,11/7/2024,45
6956,2309,2,2,11/7/2024,28
6957,2309,5,1,11/7/2024,7
6958,2310,8,1,1/10/2025,11.5
6959,2311,2,3,3/2/2025,42
6960,2311,5,2,3/2/2025,14
6961,2311,4,1,3/2/2025,15
6962,2312,2,2,3/31/2025,28
6963,2312,1,2,3/31/2025,24
6964,2313,8,2,11/29/2024,23
6965,2313,1,3,11/29/2024,36
6966,2313,6,2,11/29/2024,13
6967,2313,5,3,11/29/2024,21
6968,2313,9,3,11/29/2024,39
6969,2314,2,2,4/17/2025,28
6970,2314,8,3,4/17/2025,34.5
6971,2315,1,2,4/10/2025,24
6972,2315,10,3,4/10/2025,27
6973,2316,10,2,5/3/2025,18
6974,2316,5,3,5/3/2025,21
6975,2317,4,1,11/6/2024,15
6976,2317,8,2,11/6/2024,23
6977,2317,7,2,11/6/2024,17
6978,2317,10,2,11/6/2024,18
6979,2317,3,3,11/6/2024,40.5
6980,2318,5,3,10/14/2024,21
6981,2319,2,3,3/4/2025,42
6982,2319,5,1,3/4/2025,7
6983,2319,8,2,3/4/2025,23
6984,2320,7,2,4/9/2025,17
6985,2320,4,1,4/9/2025,15
6986,2320,8,3,4/9/2025,34.5
6987,2320,1,1,4/9/2025,12
6988,2321,4,2,1/16/2025,30
6989,2322,5,1,3/26/2025,7
6990,2323,3,1,5/2/2025,13.5
6991,2323,5,1,5/2/2025,7
6992,2323,4,2,5/2/2025,30
6993,2323,1,1,5/2/2025,12
6994,2324,5,3,5/14/2025,21
6995,2324,6,3,5/14/2025,19.5
6996,2324,3,2,5/14/2025,27
6997,2324,7,1,5/14/2025,8.5
6998,2324,1,1,5/14/2025,12
6999,2325,10,3,3/18/2025,27
7000,2325,2,2,3/18/2025,28
7001,2325,4,1,3/18/2025,15
7002,2325,7,3,3/18/2025,25.5
7003,2325,8,1,3/18/2025,11.5
7004,2326,8,2,12/8/2024,23
7005,2326,2,2,12/8/2024,28
7006,2326,9,3,12/8/2024,39
7007,2326,5,2,12/8/2024,14
7008,2327,10,3,1/27/2025,27
7009,2328,1,2,4/3/2025,24
7010,2329,8,1,11/3/2024,11.5
7011,2330,7,2,10/26/2024,17
7012,2330,2,3,10/26/2024,42
7013,2330,6,3,10/26/2024,19.5
7014,2330,4,1,10/26/2024,15
7015,2331,2,1,5/31/2025,14
7016,2332,10,1,12/10/2024,9
7017,2332,6,3,12/10/2024,19.5
7018,2332,1,1,12/10/2024,12
7019,2333,8,2,1/7/2025,23
7020,2333,9,2,1/7/2025,26
7021,2333,2,2,1/7/2025,28
7022,2333,4,2,1/7/2025,30
7023,2333,3,3,1/7/2025,40.5
7024,2334,9,1,1/13/2025,13
7025,2334,6,2,1/13/2025,13
7026,2334,4,1,1/13/2025,15
7027,2334,5,1,1/13/2025,7
7028,2335,8,3,12/30/2024,34.5
7029,2336,10,2,12/4/2024,18
7030,2336,9,2,12/4/2024,26
7031,2337,3,2,6/14/2025,27
7032,2337,6,2,6/14/2025,13
7033,2337,8,1,6/14/2025,11.5
7034,2337,10,3,6/14/2025,27
7035,2337,2,1,6/14/2025,14
7036,2338,7,2,2/26/2025,17
7037,2338,6,2,2/26/2025,13
7038,2338,1,1,2/26/2025,12
7039,2338,2,2,2/26/2025,28
7040,2338,4,2,2/26/2025,30
7041,2339,4,2,11/4/2024,30
7042,2340,1,1,1/26/2025,12
7043,2340,8,2,1/26/2025,23
7044,2340,6,2,1/26/2025,13
7045,2341,8,3,6/26/2025,34.5
7046,2341,6,3,6/26/2025,19.5
7047,2341,2,2,6/26/2025,28
7048,2341,1,1,6/26/2025,12
7049,2342,5,1,10/7/2024,7
7050,2342,10,2,10/7/2024,18
7051,2342,8,2,10/7/2024,23
7052,2343,9,1,2/20/2025,13
7053,2343,10,2,2/20/2025,18
7054,2343,4,1,2/20/2025,15
7055,2343,7,3,2/20/2025,25.5
7056,2343,5,3,2/20/2025,21
7057,2344,3,3,6/17/2025,40.5
7058,2344,9,1,6/17/2025,13
7059,2345,1,2,6/20/2025,24
7060,2345,2,1,6/20/2025,14
7061,2346,8,1,5/21/2025,11.5
7062,2346,7,3,5/21/2025,25.5
7063,2346,3,1,5/21/2025,13.5
7064,2347,3,3,1/19/2025,40.5
7065,2347,8,1,1/19/2025,11.5
7066,2347,6,2,1/19/2025,13
7067,2348,4,2,4/24/2025,30
7068,2348,7,3,4/24/2025,25.5
7069,2349,9,1,6/9/2025,13
7070,2350,9,1,10/25/2024,13
7071,2351,1,2,1/8/2025,24
7072,2351,5,3,1/8/2025,21
7073,2351,9,3,1/8/2025,39
7074,2351,7,3,1/8/2025,25.5
7075,2351,8,3,1/8/2025,34.5
7076,2352,5,2,12/13/2024,14
7077,2353,5,1,12/16/2024,7
7078,2353,6,1,12/16/2024,6.5
7079,2353,3,1,12/16/2024,13.5
7080,2354,9,1,11/12/2024,13
7081,2354,4,3,11/12/2024,45
7082,2354,2,1,11/12/2024,14
7083,2355,10,2,12/23/2024,18
7084,2355,1,3,12/23/2024,36
7085,2356,8,2,4/18/2025,23
7086,2356,10,3,4/18/2025,27
7087,2357,7,1,5/3/2025,8.5
7088,2357,10,1,5/3/2025,9
7089,2357,5,3,5/3/2025,21
7090,2357,4,3,5/3/2025,45
7091,2358,2,2,10/30/2024,28
7092,2358,5,3,10/30/2024,21
7093,2358,9,3,10/30/2024,39
7094,2359,2,2,5/9/2025,28
7095,2359,1,3,5/9/2025,36
7096,2359,4,1,5/9/2025,15
7097,2360,5,2,6/5/2025,14
7098,2360,1,2,6/5/2025,24
7099,2360,6,1,6/5/2025,6.5
7100,2361,2,2,1/6/2025,28
7101,2361,4,1,1/6/2025,15
7102,2361,8,2,1/6/2025,23
7103,2361,5,1,1/6/2025,7
7104,2362,6,2,6/26/2025,13
7105,2362,2,3,6/26/2025,42
7106,2362,3,3,6/26/2025,40.5
7107,2363,3,3,5/26/2025,40.5
7108,2363,5,3,5/26/2025,21
7109,2363,2,2,5/26/2025,28
7110,2363,10,2,5/26/2025,18
7111,2363,4,3,5/26/2025,45
7112,2364,9,3,5/5/2025,39
7113,2364,6,1,5/5/2025,6.5
7114,2364,10,1,5/5/2025,9
7115,2364,8,2,5/5/2025,23
7116,2364,4,1,5/5/2025,15
7117,2365,10,1,3/15/2025,9
7118,2366,10,1,6/25/2025,9
7119,2366,3,2,6/25/2025,27
7120,2367,6,3,10/10/2024,19.5
7121,2367,1,1,10/10/2024,12
7122,2367,2,1,10/10/2024,14
7123,2368,9,2,6/16/2025,26
7124,2368,6,3,6/16/2025,19.5
7125,2368,7,3,6/16/2025,25.5
7126,2368,1,2,6/16/2025,24
7127,2368,2,1,6/16/2025,14
7128,2369,8,3,6/15/2025,34.5
7129,2370,5,2,5/9/2025,14
7130,2370,7,1,5/9/2025,8.5
7131,2370,9,2,5/9/2025,26
7132,2370,10,2,5/9/2025,18
7133,2370,8,3,5/9/2025,34.5
7134,2371,1,2,12/19/2024,24
7135,2371,8,2,12/19/2024,23
7136,2371,5,1,12/19/2024,7
7137,2371,7,2,12/19/2024,17
7138,2371,4,3,12/19/2024,45
7139,2372,6,2,11/24/2024,13
7140,2372,3,1,11/24/2024,13.5
7141,2372,1,2,11/24/2024,24
7142,2373,10,1,3/1/2025,9
7143,2373,5,2,3/1/2025,14
7144,2373,4,3,3/1/2025,45
7145,2373,3,2,3/1/2025,27
7146,2373,6,3,3/1/2025,19.5
7147,2374,9,1,10/13/2024,13
7148,2374,6,3,10/13/2024,19.5
7149,2374,5,1,10/13/2024,7
7150,2374,3,2,10/13/2024,27
7151,2375,3,1,5/1/2025,13.5
7152,2375,9,3,5/1/2025,39
7153,2375,5,2,5/1/2025,14
7154,2375,10,2,5/1/2025,18
7155,2376,2,3,3/31/2025,42
7156,2376,4,2,3/31/2025,30
7157,2376,5,2,3/31/2025,14
7158,2376,1,3,3/31/2025,36
7159,2376,7,3,3/31/2025,25.5
7160,2377,7,1,5/2/2025,8.5
7161,2377,4,1,5/2/2025,15
7162,2377,2,1,5/2/2025,14
7163,2377,5,1,5/2/2025,7
7164,2377,1,3,5/2/2025,36
7165,2378,10,2,1/16/2025,18
7166,2379,2,2,1/5/2025,28
7167,2379,1,2,1/5/2025,24
7168,2379,10,3,1/5/2025,27
7169,2379,9,3,1/5/2025,39
7170,2379,3,2,1/5/2025,27
7171,2380,10,3,3/7/2025,27
7172,2380,4,1,3/7/2025,15
7173,2380,2,2,3/7/2025,28
7174,2381,8,3,3/10/2025,34.5
7175,2381,3,3,3/10/2025,40.5
7176,2381,5,2,3/10/2025,14
7177,2381,1,3,3/10/2025,36
7178,2381,9,2,3/10/2025,26
7179,2382,5,1,2/6/2025,7
7180,2383,5,3,6/9/2025,21
7181,2383,9,3,6/9/2025,39
7182,2384,4,2,3/3/2025,30
7183,2384,5,2,3/3/2025,14
7184,2384,8,3,3/3/2025,34.5
7185,2384,10,2,3/3/2025,18
7186,2385,7,2,4/30/2025,17
7187,2385,4,1,4/30/2025,15
7188,2385,9,3,4/30/2025,39
7189,2385,5,1,4/30/2025,7
7190,2385,1,3,4/30/2025,36
7191,2386,9,2,4/3/2025,26
7192,2386,1,3,4/3/2025,36
7193,2387,10,3,4/9/2025,27
7194,2387,9,1,4/9/2025,13
7195,2387,4,2,4/9/2025,30
7196,2387,1,3,4/9/2025,36
7197,2387,5,1,4/9/2025,7
7198,2388,3,2,1/1/2025,27
7199,2388,10,1,1/1/2025,9
7200,2388,2,1,1/1/2025,14
7201,2389,10,1,12/20/2024,9
7202,2389,8,2,12/20/2024,23
7203,2389,5,1,12/20/2024,7
7204,2389,1,1,12/20/2024,12
7205,2389,4,2,12/20/2024,30
7206,2390,2,3,5/1/2025,42
7207,2390,7,3,5/1/2025,25.5
7208,2391,1,2,10/16/2024,24
7209,2391,4,1,10/16/2024,15
7210,2391,10,3,10/16/2024,27
7211,2392,4,3,2/4/2025,45
7212,2392,8,3,2/4/2025,34.5
7213,2392,2,3,2/4/2025,42
7214,2392,6,2,2/4/2025,13
7215,2393,1,3,5/30/2025,36
7216,2393,5,3,5/30/2025,21
7217,2393,7,2,5/30/2025,17
7218,2393,10,1,5/30/2025,9
7219,2394,1,3,11/13/2024,36
7220,2394,6,1,11/13/2024,6.5
7221,2394,9,3,11/13/2024,39
7222,2394,3,1,11/13/2024,13.5
7223,2394,2,3,11/13/2024,42
7224,2395,9,3,1/23/2025,39
7225,2395,10,3,1/23/2025,27
7226,2395,7,1,1/23/2025,8.5
7227,2396,9,1,2/26/2025,13
7228,2396,5,3,2/26/2025,21
7229,2397,4,1,3/28/2025,15
7230,2397,9,2,3/28/2025,26
7231,2398,4,2,10/16/2024,30
7232,2398,7,3,10/16/2024,25.5
7233,2399,1,1,11/15/2024,12
7234,2400,7,2,1/8/2025,17
7235,2400,5,2,1/8/2025,14
7236,2400,6,3,1/8/2025,19.5
7237,2400,9,3,1/8/2025,39
7238,2400,1,2,1/8/2025,24
7239,2401,8,2,12/31/2024,23
7240,2401,4,3,12/31/2024,45
7241,2402,8,2,2/6/2025,23
7242,2402,10,1,2/6/2025,9
7243,2402,9,3,2/6/2025,39
7244,2402,4,2,2/6/2025,30
7245,2403,9,2,2/13/2025,26
7246,2403,6,1,2/13/2025,6.5
7247,2403,7,3,2/13/2025,25.5
7248,2403,4,2,2/13/2025,30
7249,2403,8,2,2/13/2025,23
7250,2404,3,1,5/13/2025,13.5
7251,2404,2,2,5/13/2025,28
7252,2405,7,3,10/16/2024,25.5
7253,2406,5,3,4/14/2025,21
7254,2407,5,2,10/8/2024,14
7255,2407,3,3,10/8/2024,40.5
7256,2407,8,3,10/8/2024,34.5
7257,2407,4,2,10/8/2024,30
7258,2407,6,1,10/8/2024,6.5
7259,2408,6,3,4/2/2025,19.5
7260,2408,1,2,4/2/2025,24
7261,2408,7,1,4/2/2025,8.5
7262,2408,10,2,4/2/2025,18
7263,2408,9,2,4/2/2025,26
7264,2409,9,3,11/16/2024,39
7265,2409,2,3,11/16/2024,42
7266,2409,8,2,11/16/2024,23
7267,2409,3,2,11/16/2024,27
7268,2409,6,3,11/16/2024,19.5
7269,2410,9,1,12/28/2024,13
7270,2410,3,3,12/28/2024,40.5
7271,2411,10,2,3/5/2025,18
7272,2411,9,3,3/5/2025,39
7273,2411,1,1,3/5/2025,12
7274,2411,2,1,3/5/2025,14
7275,2411,8,2,3/5/2025,23
7276,2412,9,2,1/16/2025,26
7277,2413,8,3,6/10/2025,34.5
7278,2413,2,2,6/10/2025,28
7279,2413,9,1,6/10/2025,13
7280,2414,6,1,6/15/2025,6.5
7281,2414,5,1,6/15/2025,7
7282,2414,4,1,6/15/2025,15
7283,2414,8,1,6/15/2025,11.5
7284,2414,1,2,6/15/2025,24
7285,2415,3,2,12/7/2024,27
7286,2415,9,2,12/7/2024,26
7287,2416,7,1,2/11/2025,8.5
7288,2416,6,2,2/11/2025,13
7289,2416,2,1,2/11/2025,14
7290,2416,8,2,2/11/2025,23
7291,2417,10,3,4/2/2025,27
7292,2417,6,3,4/2/2025,19.5
7293,2417,5,2,4/2/2025,14
7294,2417,3,1,4/2/2025,13.5
7295,2418,3,1,1/24/2025,13.5
7296,2418,7,1,1/24/2025,8.5
7297,2418,1,2,1/24/2025,24
7298,2418,4,3,1/24/2025,45
7299,2418,2,3,1/24/2025,42
7300,2419,4,2,11/4/2024,30
7301,2419,8,3,11/4/2024,34.5
7302,2419,2,3,11/4/2024,42
7303,2419,9,1,11/4/2024,13
7304,2419,6,2,11/4/2024,13
7305,2420,2,1,2/22/2025,14
7306,2421,1,2,4/24/2025,24
7307,2421,4,2,4/24/2025,30
7308,2421,7,3,4/24/2025,25.5
7309,2421,6,2,4/24/2025,13
7310,2421,2,1,4/24/2025,14
7311,2422,1,1,1/23/2025,12
7312,2422,2,1,1/23/2025,14
7313,2423,10,2,12/12/2024,18
7314,2423,1,3,12/12/2024,36
7315,2424,7,3,6/23/2025,25.5
7316,2424,4,2,6/23/2025,30
7317,2424,10,1,6/23/2025,9
7318,2425,9,2,6/25/2025,26
7319,2425,10,3,6/25/2025,27
7320,2425,1,1,6/25/2025,12
7321,2425,4,3,6/25/2025,45
7322,2425,7,1,6/25/2025,8.5
7323,2426,9,1,1/26/2025,13
7324,2426,10,1,1/26/2025,9
7325,2426,6,1,1/26/2025,6.5
7326,2426,8,3,1/26/2025,34.5
7327,2427,9,3,11/23/2024,39
7328,2427,6,1,11/23/2024,6.5
7329,2427,10,1,11/23/2024,9
7330,2427,7,1,11/23/2024,8.5
7331,2428,1,1,1/5/2025,12
7332,2428,8,1,1/5/2025,11.5
7333,2428,5,1,1/5/2025,7
7334,2428,3,2,1/5/2025,27
7335,2428,6,2,1/5/2025,13
7336,2429,10,2,3/18/2025,18
7337,2429,3,2,3/18/2025,27
7338,2430,6,1,11/23/2024,6.5
7339,2430,4,3,11/23/2024,45
7340,2430,2,2,11/23/2024,28
7341,2430,7,3,11/23/2024,25.5
7342,2430,1,3,11/23/2024,36
7343,2431,9,3,5/29/2025,39
7344,2431,2,3,5/29/2025,42
7345,2431,8,1,5/29/2025,11.5
7346,2432,8,3,10/5/2024,34.5
7347,2432,10,1,10/5/2024,9
7348,2432,4,1,10/5/2024,15
7349,2433,5,1,6/8/2025,7
7350,2433,10,1,6/8/2025,9
7351,2433,7,2,6/8/2025,17
7352,2433,6,3,6/8/2025,19.5
7353,2433,3,3,6/8/2025,40.5
7354,2434,6,3,10/24/2024,19.5
7355,2434,10,3,10/24/2024,27
7356,2435,6,2,11/9/2024,13
7357,2435,2,2,11/9/2024,28
7358,2435,7,1,11/9/2024,8.5
7359,2435,3,3,11/9/2024,40.5
7360,2436,4,2,10/3/2024,30
7361,2436,3,2,10/3/2024,27
7362,2437,10,2,10/25/2024,18
7363,2437,9,3,10/25/2024,39
7364,2437,4,2,10/25/2024,30
7365,2437,6,3,10/25/2024,19.5
7366,2438,6,3,3/13/2025,19.5
7367,2438,7,1,3/13/2025,8.5
7368,2438,3,3,3/13/2025,40.5
7369,2439,6,1,3/21/2025,6.5
7370,2440,3,1,4/30/2025,13.5
7371,2440,7,3,4/30/2025,25.5
7372,2440,10,3,4/30/2025,27
7373,2440,8,3,4/30/2025,34.5
7374,2441,5,1,4/13/2025,7
7375,2441,9,1,4/13/2025,13
7376,2441,8,3,4/13/2025,34.5
7377,2441,2,2,4/13/2025,28
7378,2441,3,2,4/13/2025,27
7379,2442,4,3,5/19/2025,45
7380,2442,1,1,5/19/2025,12
7381,2442,10,3,5/19/2025,27
7382,2442,5,2,5/19/2025,14
7383,2442,2,1,5/19/2025,14
7384,2443,3,3,3/31/2025,40.5
7385,2444,1,1,12/14/2024,12
7386,2444,4,1,12/14/2024,15
7387,2445,6,1,3/13/2025,6.5
7388,2445,3,3,3/13/2025,40.5
7389,2445,8,1,3/13/2025,11.5
7390,2445,4,2,3/13/2025,30
7391,2446,3,1,12/23/2024,13.5
7392,2446,10,3,12/23/2024,27
7393,2446,2,2,12/23/2024,28
7394,2447,7,1,6/13/2025,8.5
7395,2447,8,1,6/13/2025,11.5
7396,2447,1,3,6/13/2025,36
7397,2447,2,1,6/13/2025,14
7398,2448,4,1,1/14/2025,15
7399,2449,9,3,10/16/2024,39
7400,2450,1,3,5/12/2025,36
7401,2451,7,2,5/15/2025,17
7402,2452,5,2,4/8/2025,14
7403,2453,4,1,2/3/2025,15
7404,2453,10,3,2/3/2025,27
7405,2454,3,2,3/20/2025,27
7406,2455,9,2,12/30/2024,26
7407,2455,7,3,12/30/2024,25.5
7408,2455,3,1,12/30/2024,13.5
7409,2455,5,3,12/30/2024,21
7410,2456,3,1,12/9/2024,13.5
7411,2456,7,3,12/9/2024,25.5
7412,2456,4,3,12/9/2024,45
7413,2457,7,1,2/27/2025,8.5
7414,2457,2,2,2/27/2025,28
7415,2457,9,3,2/27/2025,39
7416,2457,8,3,2/27/2025,34.5
7417,2457,5,3,2/27/2025,21
7418,2458,3,1,12/25/2024,13.5
7419,2458,10,2,12/25/2024,18
7420,2458,5,1,12/25/2024,7
7421,2459,5,2,4/26/2025,14
7422,2459,2,1,4/26/2025,14
7423,2459,1,2,4/26/2025,24
7424,2459,10,2,4/26/2025,18
7425,2459,7,1,4/26/2025,8.5
7426,2460,6,1,3/29/2025,6.5
7427,2460,8,3,3/29/2025,34.5
7428,2461,10,3,4/22/2025,27
7429,2461,2,2,4/22/2025,28
7430,2461,1,2,4/22/2025,24
7431,2461,8,1,4/22/2025,11.5
7432,2461,5,2,4/22/2025,14
7433,2462,5,2,5/27/2025,14
7434,2462,10,3,5/27/2025,27
7435,2462,1,1,5/27/2025,12
7436,2462,7,1,5/27/2025,8.5
7437,2462,9,2,5/27/2025,26
7438,2463,10,3,6/20/2025,27
7439,2463,9,3,6/20/2025,39
7440,2463,5,3,6/20/2025,21
7441,2464,2,3,3/12/2025,42
7442,2464,8,1,3/12/2025,11.5
7443,2465,7,3,1/1/2025,25.5
7444,2465,1,2,1/1/2025,24
7445,2465,5,1,1/1/2025,7
7446,2466,10,1,6/29/2025,9
7447,2466,4,2,6/29/2025,30
7448,2466,9,2,6/29/2025,26
7449,2467,9,2,5/26/2025,26
7450,2467,8,1,5/26/2025,11.5
7451,2468,8,1,1/15/2025,11.5
7452,2469,10,3,4/30/2025,27
7453,2469,7,3,4/30/2025,25.5
7454,2469,1,3,4/30/2025,36
7455,2469,8,2,4/30/2025,23
7456,2470,4,1,4/7/2025,15
7457,2470,1,3,4/7/2025,36
7458,2470,6,3,4/7/2025,19.5
7459,2470,9,2,4/7/2025,26
7460,2471,7,1,12/16/2024,8.5
7461,2471,10,1,12/16/2024,9
7462,2471,1,1,12/16/2024,12
7463,2471,9,1,12/16/2024,13
7464,2471,2,3,12/16/2024,42
7465,2472,4,2,11/2/2024,30
7466,2473,6,1,4/4/2025,6.5
7467,2473,3,1,4/4/2025,13.5
7468,2474,4,3,4/16/2025,45
7469,2474,1,1,4/16/2025,12
7470,2474,3,2,4/16/2025,27
7471,2474,9,1,4/16/2025,13
7472,2474,10,1,4/16/2025,9
7473,2475,8,3,1/8/2025,34.5
7474,2475,2,2,1/8/2025,28
7475,2475,7,2,1/8/2025,17
7476,2475,4,3,1/8/2025,45
7477,2475,5,3,1/8/2025,21
7478,2476,8,1,2/5/2025,11.5
7479,2476,6,1,2/5/2025,6.5
7480,2476,3,3,2/5/2025,40.5
7481,2476,5,2,2/5/2025,14
7482,2476,7,2,2/5/2025,17
7483,2477,4,3,11/5/2024,45
7484,2477,7,2,11/5/2024,17
7485,2478,10,2,6/22/2025,18
7486,2478,1,3,6/22/2025,36
7487,2478,8,1,6/22/2025,11.5
7488,2479,4,3,5/8/2025,45
7489,2479,3,3,5/8/2025,40.5
7490,2479,9,3,5/8/2025,39
7491,2480,6,1,6/20/2025,6.5
7492,2480,1,2,6/20/2025,24
7493,2480,4,3,6/20/2025,45
7494,2480,10,3,6/20/2025,27
7495,2480,5,1,6/20/2025,7
7496,2481,1,2,1/9/2025,24
7497,2482,3,3,3/31/2025,40.5
7498,2482,2,3,3/31/2025,42
7499,2482,6,2,3/31/2025,13
7500,2483,9,3,3/16/2025,39
7501,2483,8,3,3/16/2025,34.5
7502,2483,6,1,3/16/2025,6.5
7503,2484,3,3,3/17/2025,40.5
7504,2484,6,1,3/17/2025,6.5
7505,2484,4,3,3/17/2025,45
7506,2484,9,1,3/17/2025,13
7507,2484,2,3,3/17/2025,42
7508,2485,7,2,2/1/2025,17
7509,2485,10,2,2/1/2025,18
7510,2486,9,2,10/14/2024,26
7511,2486,8,3,10/14/2024,34.5
7512,2487,10,1,10/27/2024,9
7513,2487,6,3,10/27/2024,19.5
7514,2487,8,2,10/27/2024,23
7515,2487,7,1,10/27/2024,8.5
7516,2487,2,3,10/27/2024,42
7517,2488,5,2,10/25/2024,14
7518,2489,5,2,6/19/2025,14
7519,2489,3,2,6/19/2025,27
7520,2489,6,2,6/19/2025,13
7521,2489,9,2,6/19/2025,26
7522,2489,8,1,6/19/2025,11.5
7523,2490,1,1,2/27/2025,12
7524,2490,7,3,2/27/2025,25.5
7525,2490,10,1,2/27/2025,9
7526,2490,5,2,2/27/2025,14
7527,2490,2,3,2/27/2025,42
7528,2491,8,1,2/8/2025,11.5
7529,2491,7,2,2/8/2025,17
7530,2491,9,3,2/8/2025,39
7531,2491,3,1,2/8/2025,13.5
7532,2491,2,3,2/8/2025,42
7533,2492,10,2,12/31/2024,18
7534,2492,7,3,12/31/2024,25.5
7535,2492,6,3,12/31/2024,19.5
7536,2492,5,1,12/31/2024,7
7537,2493,3,1,4/2/2025,13.5
7538,2493,1,1,4/2/2025,12
7539,2493,7,3,4/2/2025,25.5
7540,2494,10,3,3/28/2025,27
7541,2495,2,3,3/26/2025,42
7542,2495,9,1,3/26/2025,13
7543,2496,2,3,10/7/2024,42
7544,2496,8,3,10/7/2024,34.5
7545,2496,10,2,10/7/2024,18
7546,2497,5,2,10/13/2024,14
7547,2497,4,2,10/13/2024,30
7548,2497,2,1,10/13/2024,14
7549,2498,7,2,6/7/2025,17
7550,2498,10,3,6/7/2025,27
7551,2498,8,1,6/7/2025,11.5
7552,2499,6,3,12/4/2024,19.5
7553,2499,3,1,12/4/2024,13.5
7554,2500,7,2,12/16/2024,17
7555,2500,1,3,12/16/2024,36
7556,2500,4,1,12/16/2024,15
7557,2501,5,2,5/12/2025,14
7558,2501,4,1,5/12/2025,15
7559,2501,2,3,5/12/2025,42
7560,2501,8,2,5/12/2025,23
7561,2502,8,1,1/28/2025,11.5
7562,2503,3,3,11/26/2024,40.5
7563,2503,1,3,11/26/2024,36
